ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,TotalSpent,TotalPurchases,AvgPurchaseValue,Age,CustomerTenure,HasKids,WebVisitToPurchaseRatio,PremiumProductRatio,CampaignScore,Cluster,Segment
5513,1966,Graduation,Together,37758.0,1,1,04-10-2012,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,3,11,0,40,6,6.666666666666667,48,818,1,8.0,0.925,0,0,High Engagement
269,1963,PhD,Single,46757.0,0,1,16-11-2012,71,777,30,163,0,51,122,6,4,4,7,9,0,0,0,0,0,0,3,11,0,1143,21,54.42857142857143,51,775,1,2.25,0.8223972003499562,0,2,Medium Engagement
8093,1969,Master,Married,79734.0,0,0,28-06-2014,72,572,8,232,23,62,17,1,4,3,6,1,0,0,0,1,0,0,3,11,0,914,14,65.28571428571429,45,186,0,0.25,0.8796498905908097,1,1,Low Engagement
10513,1992,Graduation,Together,63207.0,0,0,20-01-2013,68,438,169,565,91,169,70,1,2,3,6,7,0,0,0,1,0,0,3,11,0,1502,12,125.16666666666667,22,710,0,3.5,0.6677762982689747,1,1,Low Engagement
10177,1954,Graduation,Divorced,72071.0,0,1,14-02-2013,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,3,11,0,1338,20,66.9,60,685,1,0.4,0.6210762331838565,0,2,Medium Engagement
2549,1983,PhD,Together,21840.0,1,0,21-07-2013,80,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,3,11,0,27,5,5.4,31,528,1,9.0,0.9629629629629629,0,0,High Engagement
5782,1982,2n Cycle,Together,58582.0,0,1,28-09-2013,15,402,35,106,101,77,42,2,9,2,9,5,0,1,0,0,0,0,3,11,0,763,22,34.68181818181818,32,459,1,0.5555555555555556,0.6657929226736566,1,2,Medium Engagement
10057,1951,Graduation,Single,72282.0,0,0,19-07-2013,70,503,27,419,90,139,153,1,5,7,9,7,0,0,0,0,0,0,3,11,1,1331,22,60.5,63,530,0,1.4,0.6927122464312547,0,2,Medium Engagement
10307,1956,Graduation,Married,50387.0,0,2,31-08-2013,91,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,3,11,0,525,19,27.63157894736842,58,487,1,0.8333333333333334,0.8685714285714285,0,2,Medium Engagement
8566,1961,PhD,Together,32583.0,1,1,15-06-2014,10,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,9,4,2.25,53,199,1,7.0,0.8888888888888888,0,0,High Engagement
2415,1962,Graduation,Together,62568.0,0,1,07-04-2014,99,362,17,398,80,35,61,3,5,3,5,4,0,0,0,1,0,0,3,11,0,953,16,59.5625,52,268,1,0.8,0.7974816369359916,1,2,Medium Engagement
5684,1971,Master,Divorced,44635.0,1,1,11-10-2013,25,56,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0,0,3,11,0,68,7,9.714285714285714,43,446,1,3.5,0.9558823529411765,0,0,High Engagement
8334,1971,Master,Single,33316.0,1,1,04-10-2013,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,3,11,0,131,10,13.1,43,453,1,3.0,0.8396946564885496,0,0,High Engagement
9166,1968,Graduation,Married,63967.0,0,1,09-08-2013,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,3,11,0,882,23,38.34782608695652,46,509,1,0.5,0.5986394557823129,0,2,Medium Engagement
1440,1978,2n Cycle,Together,52513.0,0,0,04-09-2012,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,3,11,0,1149,25,45.96,36,848,0,0.7777777777777778,0.5291557876414273,0,2,Medium Engagement
78,1969,Graduation,Married,25293.0,1,0,15-09-2013,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,3,11,0,37,5,7.4,45,472,1,8.0,0.7027027027027027,0,0,High Engagement
5441,1965,PhD,Widow,54111.0,0,1,25-08-2013,97,267,6,54,8,3,50,2,5,2,6,5,0,0,0,0,0,0,3,11,0,388,15,25.866666666666667,49,493,1,1.0,0.8273195876288659,0,2,Medium Engagement
5302,1986,Graduation,Together,78394.0,0,0,15-02-2013,13,298,27,697,216,24,166,1,4,6,5,2,0,0,0,0,0,0,3,11,1,1428,16,89.25,28,684,0,0.5,0.6967787114845938,0,2,Medium Engagement
4687,1958,Master,Married,80739.0,0,0,23-05-2013,92,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,0,3,11,0,1633,24,68.04166666666667,56,587,0,0.3333333333333333,0.863441518677281,0,2,Medium Engagement
1087,1975,Master,Together,22669.0,1,0,22-05-2013,30,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,0,3,11,1,173,10,17.3,39,588,1,2.25,0.30057803468208094,0,0,High Engagement
6859,1987,Graduation,Single,29236.0,1,0,08-10-2013,30,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,3,11,0,99,9,11.0,27,449,1,2.25,0.6161616161616161,0,0,High Engagement
9860,1959,Graduation,Together,44911.0,0,1,15-03-2013,11,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,3,11,0,215,12,17.916666666666668,55,656,1,1.75,0.8418604651162791,0,2,Medium Engagement
7129,1962,PhD,Married,54693.0,0,1,17-02-2013,72,686,17,142,23,26,35,8,6,4,13,6,0,0,0,0,0,0,3,11,0,929,31,29.967741935483872,52,682,1,1.0,0.891280947255113,0,2,Medium Engagement
5866,1974,Graduation,Together,48186.0,1,0,20-03-2014,39,97,3,66,12,7,34,3,4,1,4,7,0,0,0,0,0,0,3,11,0,219,12,18.25,40,286,1,1.75,0.7442922374429224,0,0,High Engagement
10521,1977,Graduation,Married,54809.0,1,1,11-09-2013,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,3,11,1,174,12,14.5,37,476,1,2.0,0.6896551724137931,0,0,High Engagement
7393,1978,Graduation,Together,41580.0,1,1,10-12-2012,15,56,5,24,4,0,3,3,2,1,3,5,0,0,0,0,0,0,3,11,0,92,9,10.222222222222221,36,751,1,2.5,0.8695652173913043,0,0,High Engagement
7849,1970,PhD,Married,80336.0,0,0,09-09-2013,12,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,3,11,0,1052,25,42.08,44,478,0,0.5,0.6321292775665399,0,2,Medium Engagement
332,1957,Graduation,Married,47743.0,0,1,22-03-2013,56,198,2,43,0,12,20,3,4,1,6,6,0,1,0,0,0,0,3,11,0,275,14,19.642857142857142,57,649,1,1.5,0.8763636363636363,1,2,Medium Engagement
9847,1955,2n Cycle,Married,62972.0,0,1,03-08-2012,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,3,11,0,587,16,36.6875,59,880,1,0.8571428571428571,0.6132879045996593,0,2,Medium Engagement
531,1954,PhD,Divorced,57333.0,0,1,22-09-2012,55,941,14,397,76,58,176,11,8,5,9,6,0,0,0,0,0,0,3,11,1,1662,33,50.36363636363637,60,830,1,0.75,0.8050541516245487,0,2,Medium Engagement
9576,1982,PhD,Together,32313.0,1,0,11-02-2013,60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,3,11,0,159,11,14.454545454545455,32,688,1,2.25,0.8930817610062893,0,0,High Engagement
6906,1953,Master,Widow,84953.0,0,0,03-06-2013,73,167,48,602,63,72,72,1,3,10,4,2,0,1,1,1,0,0,3,11,1,1024,18,56.888888888888886,61,576,0,0.6666666666666666,0.7509765625,3,1,Low Engagement
7419,1968,Master,Divorced,27071.0,1,0,23-04-2014,90,8,3,19,0,2,3,2,2,0,3,6,0,0,0,0,0,0,3,11,0,35,7,5.0,46,252,1,3.0,0.7714285714285715,0,0,High Engagement
3170,1957,Master,Together,68148.0,0,0,31-08-2013,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,3,11,0,1042,15,69.46666666666667,57,487,0,0.5,0.7648752399232246,0,2,Medium Engagement
8527,1965,Master,Together,65735.0,1,1,07-12-2013,37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,3,11,0,395,19,20.789473684210527,49,389,1,1.1666666666666667,0.9063291139240506,0,2,Medium Engagement
7872,1975,PhD,Married,86836.0,0,0,12-09-2012,7,179,21,273,0,21,63,1,6,10,6,5,1,0,1,1,0,0,3,11,1,557,23,24.217391304347824,39,840,0,0.8333333333333334,0.8114901256732495,3,1,Low Engagement
9931,1963,PhD,Married,4023.0,1,1,23-06-2014,29,5,0,1,1,1,1,15,0,0,0,19,0,0,0,0,0,0,3,11,0,9,15,0.6,51,191,1,19.0,0.6666666666666666,0,0,High Engagement
10595,1990,Graduation,Married,30093.0,0,0,08-07-2013,19,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0,3,11,0,69,6,11.5,24,541,0,3.5,0.43478260869565216,0,0,High Engagement
4609,1966,PhD,Married,57705.0,0,1,11-01-2014,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,3,11,0,486,18,27.0,48,354,1,0.75,0.897119341563786,0,2,Medium Engagement
5010,1988,Graduation,Single,25008.0,1,0,02-02-2014,72,2,8,8,6,1,9,2,1,0,3,8,0,0,0,0,0,0,3,11,0,34,6,5.666666666666667,26,332,1,8.0,0.29411764705882354,0,0,High Engagement
4427,1995,2n Cycle,Single,83257.0,0,0,18-09-2012,56,536,27,590,38,107,67,1,5,10,12,6,1,0,1,0,0,1,3,11,1,1365,28,48.75,19,834,0,1.2,0.8249084249084249,2,1,Low Engagement
11148,1975,Graduation,Together,22280.0,1,0,19-05-2013,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,13,4,3.25,39,591,1,8.0,0.46153846153846156,0,0,High Engagement
1168,1978,PhD,Married,72159.0,0,0,29-10-2012,62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,3,11,0,1401,21,66.71428571428571,36,793,0,0.5,0.8715203426124197,0,2,Medium Engagement
9595,1961,Graduation,Together,64260.0,0,0,11-01-2013,1,539,169,816,20,0,30,1,4,5,4,3,0,0,0,0,0,0,3,11,1,1574,14,112.42857142857143,53,719,0,0.75,0.860864040660737,0,2,Medium Engagement
10163,1984,PhD,Single,82733.0,0,0,10-09-2013,28,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,0,3,11,1,1323,20,66.15,30,477,0,0.5,0.8556311413454271,0,2,Medium Engagement
2886,1971,Master,Divorced,74290.0,0,1,12-08-2013,70,1121,0,72,0,12,12,4,10,8,10,6,0,1,0,1,0,0,3,11,0,1217,32,38.03125,43,506,1,0.6,0.9802793755135579,2,1,Low Engagement
6710,1951,Master,Single,58217.0,2,1,17-11-2012,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,3,11,0,103,7,14.714285714285714,63,774,1,3.0,0.7864077669902912,0,0,High Engagement
5316,1976,Master,Together,21024.0,0,0,04-07-2013,89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,3,11,0,84,7,12.0,38,545,0,3.5,0.6428571428571429,0,0,High Engagement
9029,1972,PhD,Married,70116.0,0,0,26-01-2013,73,707,44,603,95,58,29,1,2,8,12,1,0,0,0,0,0,0,3,11,0,1536,23,66.78260869565217,42,704,0,0.5,0.8528645833333334,0,2,Medium Engagement
521,1985,Graduation,Together,54006.0,1,0,18-09-2012,42,174,77,203,6,24,97,2,8,1,7,7,0,0,0,0,0,0,3,11,0,581,18,32.27777777777778,29,834,1,0.875,0.648881239242685,0,2,Medium Engagement
1459,1966,PhD,Married,69063.0,0,1,07-11-2012,16,666,35,124,69,8,26,1,5,3,5,3,0,0,0,0,0,0,3,11,0,928,14,66.28571428571429,48,784,1,0.6,0.8512931034482759,0,2,Medium Engagement
10241,1975,2n Cycle,Divorced,11448.0,0,0,15-12-2013,16,0,0,0,6,2,6,1,1,0,2,6,0,0,0,0,0,0,3,11,0,14,4,3.5,39,381,0,6.0,0.0,0,0,High Engagement
1630,1979,Graduation,Single,61825.0,0,1,07-08-2013,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,3,11,0,424,15,28.266666666666666,35,511,1,1.0,0.6179245283018868,0,2,Medium Engagement
3254,1971,Graduation,Married,70886.0,1,0,14-10-2013,65,407,70,239,103,88,53,1,5,4,4,2,0,0,0,0,0,0,3,11,0,960,14,68.57142857142857,43,443,1,0.4,0.6729166666666667,0,2,Medium Engagement
9064,1982,Graduation,Married,69109.0,0,0,09-11-2012,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,3,11,1,1555,20,77.75,32,782,0,0.6666666666666666,0.8244372990353698,1,1,Low Engagement
3678,1973,Graduation,Widow,60208.0,1,1,07-10-2012,13,488,23,71,15,0,59,11,8,3,7,7,0,1,0,0,0,0,3,11,1,656,29,22.620689655172413,41,815,1,0.875,0.8521341463414634,1,2,Medium Engagement
4227,1968,Master,Together,32889.0,1,1,06-09-2013,78,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,3,11,0,55,9,6.111111111111111,46,481,1,2.5,0.7454545454545455,0,0,High Engagement
9467,1984,Graduation,Single,34738.0,1,0,11-05-2014,51,3,2,10,3,0,2,1,1,0,3,6,0,0,0,0,0,0,3,11,0,20,5,4.0,30,234,1,6.0,0.65,0,0,High Engagement
8486,1971,Master,Together,30538.0,1,0,01-10-2012,27,284,0,52,8,3,20,4,9,0,4,10,0,0,0,0,0,0,3,11,0,367,17,21.58823529411765,43,821,1,1.1111111111111112,0.9155313351498637,0,2,Medium Engagement
2186,1977,2n Cycle,Together,82326.0,0,0,10-03-2014,30,938,142,754,159,81,183,1,5,10,6,2,0,1,1,1,0,0,3,11,1,2257,22,102.5909090909091,37,296,0,0.4,0.7496677004873726,3,1,Low Engagement
3286,1967,PhD,Divorced,26642.0,1,0,01-03-2014,71,13,2,15,2,2,8,2,2,0,3,6,0,0,0,0,0,0,3,11,0,42,7,6.0,47,305,1,3.0,0.6666666666666666,0,0,High Engagement
8602,1964,Graduation,Divorced,69932.0,0,1,12-06-2013,97,412,172,153,150,105,57,2,7,6,11,4,0,0,0,0,0,0,3,11,0,1049,26,40.34615384615385,50,567,1,0.5714285714285714,0.5386081982840801,0,2,Medium Engagement
3722,1972,Graduation,Single,44503.0,1,1,16-04-2014,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,3,11,0,48,7,6.857142857142857,42,259,1,3.0,0.8125,0,0,High Engagement
6715,1948,PhD,Single,60200.0,0,1,02-01-2013,3,502,19,132,0,6,26,6,6,2,11,6,0,0,0,0,0,0,3,11,0,685,25,27.4,66,728,1,1.0,0.9255474452554745,0,2,Medium Engagement
4796,1952,Graduation,Divorced,49638.0,0,1,19-04-2014,71,18,10,3,3,5,0,1,1,0,3,2,0,0,0,0,0,0,3,11,0,39,5,7.8,62,256,1,2.0,0.5384615384615384,0,0,High Engagement
9612,1987,2n Cycle,Single,23830.0,0,0,07-02-2014,3,1,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,0,3,11,0,43,5,8.6,27,327,0,7.0,0.16279069767441862,0,0,High Engagement
3766,1959,Master,Widow,33051.0,0,0,16-08-2012,15,100,71,243,108,94,219,3,9,1,8,9,0,0,0,0,0,0,3,11,1,835,21,39.76190476190476,55,867,0,1.0,0.41077844311377243,0,2,Medium Engagement
1399,1958,Graduation,Married,72905.0,0,0,21-01-2014,52,407,114,445,181,165,203,1,3,7,9,1,0,0,0,1,0,0,3,11,0,1515,20,75.75,56,344,0,0.3333333333333333,0.5623762376237624,1,1,Low Engagement
1570,1951,PhD,Together,69702.0,0,1,19-02-2013,8,664,9,240,50,19,57,2,7,7,10,4,0,0,0,0,0,0,3,11,0,1039,26,39.96153846153846,63,680,1,0.5714285714285714,0.8700673724735323,0,2,Medium Engagement
3426,1975,Graduation,Divorced,70300.0,1,0,15-07-2013,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,0,0,0,0,3,11,0,1596,26,61.38461538461539,39,534,1,1.6,0.8665413533834586,0,2,Medium Engagement
3074,1984,PhD,Married,70643.0,0,0,15-10-2012,66,1218,107,304,23,143,33,1,5,8,4,6,0,0,0,0,0,0,3,11,1,1828,18,101.55555555555556,30,807,0,1.2,0.8326039387308534,0,2,Medium Engagement
8341,1969,PhD,Married,30396.0,1,0,30-04-2014,22,15,0,6,0,1,12,2,1,1,2,7,1,0,0,0,0,0,3,11,1,34,6,5.666666666666667,45,245,1,7.0,0.6176470588235294,1,0,High Engagement
5180,1968,PhD,Divorced,50616.0,0,1,18-04-2014,56,128,0,16,0,1,4,2,4,0,4,7,0,0,0,0,0,0,3,11,0,149,10,14.9,46,257,1,1.75,0.9664429530201343,0,0,High Engagement
6461,1969,Master,Single,62772.0,0,1,19-05-2013,74,581,49,157,43,8,108,1,5,6,11,2,0,1,0,0,0,0,3,11,0,946,23,41.130434782608695,45,591,1,0.4,0.7801268498942917,1,2,Medium Engagement
7679,1985,PhD,Single,30298.0,0,0,19-05-2014,48,6,3,12,6,1,0,1,1,1,3,3,0,0,0,0,0,0,3,11,0,28,6,4.666666666666667,29,226,0,3.0,0.6428571428571429,0,0,High Engagement
10702,1984,Graduation,Single,52413.0,1,0,03-11-2012,67,185,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0,0,3,11,0,450,17,26.470588235294116,30,788,1,1.0,0.7066666666666667,0,2,Medium Engagement
7505,1957,PhD,Married,44155.0,1,1,19-01-2014,24,22,1,9,0,0,14,1,1,1,2,4,0,0,0,0,0,0,3,11,0,46,5,9.2,57,346,1,4.0,0.6739130434782609,0,0,High Engagement
5113,1971,PhD,Divorced,86979.0,0,0,07-11-2013,67,584,100,835,65,83,35,1,5,5,5,2,1,0,0,0,0,0,3,11,1,1702,16,106.375,43,419,0,0.4,0.8337250293772033,1,1,Low Engagement
10858,1975,Graduation,Together,76532.0,1,1,09-09-2013,38,355,30,177,90,138,30,4,9,5,7,5,0,0,0,0,0,0,3,11,0,820,25,32.8,39,478,1,0.5555555555555556,0.6487804878048781,0,2,Medium Engagement
2961,1982,Graduation,Married,42081.0,1,0,26-02-2013,86,175,10,110,54,6,27,2,6,3,4,6,1,0,0,0,0,0,3,11,0,382,15,25.466666666666665,32,673,1,1.0,0.7460732984293194,1,2,Medium Engagement
2747,1988,PhD,Married,67546.0,0,0,31-08-2012,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,3,11,0,2126,20,106.3,26,852,0,0.75,0.7676387582314205,0,2,Medium Engagement
3010,1989,Master,Together,88420.0,0,0,02-05-2014,87,957,153,612,99,95,153,1,4,7,8,1,1,0,1,1,0,0,3,11,0,2069,20,103.45,25,243,0,0.25,0.7583373610439826,3,1,Low Engagement
5790,1985,Graduation,Married,31158.0,1,0,27-01-2013,62,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,0,3,11,0,72,7,10.285714285714286,29,703,1,4.0,0.5694444444444444,0,0,High Engagement
6892,1968,Graduation,Divorced,61671.0,0,1,03-06-2014,23,641,7,56,0,0,28,8,10,4,6,8,0,1,0,1,0,0,3,11,0,732,28,26.142857142857142,46,211,1,0.8,0.9521857923497268,2,1,Low Engagement
1743,1974,Graduation,Single,69719.0,0,0,26-05-2014,99,273,86,208,177,14,43,1,2,3,5,1,0,0,0,0,0,0,3,11,0,801,11,72.81818181818181,40,219,0,0.5,0.6004993757802747,0,2,Medium Engagement
3578,1949,Graduation,Divorced,49160.0,0,1,20-10-2013,29,122,21,43,25,10,15,2,3,1,6,6,0,0,0,0,0,0,3,11,0,236,12,19.666666666666668,65,437,1,2.0,0.6991525423728814,0,0,High Engagement
8462,1978,Basic,Together,24882.0,1,0,09-09-2012,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,3,11,0,80,5,16.0,36,843,1,6.0,0.1375,1,0,High Engagement
5558,1954,PhD,Single,90933.0,0,0,31-03-2014,90,1020,31,430,62,63,79,1,4,6,4,1,0,0,1,0,0,0,3,11,0,1685,15,112.33333333333333,60,275,0,0.25,0.8605341246290801,1,1,Low Engagement
4619,1945,PhD,Single,113734.0,0,0,28-05-2014,9,6,2,3,1,262,3,0,27,0,0,1,0,0,0,0,0,0,3,11,0,277,27,10.25925925925926,69,217,0,0.037037037037037035,0.032490974729241874,0,2,Medium Engagement
8780,1950,PhD,Together,59292.0,0,1,13-06-2013,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,3,11,0,507,18,28.166666666666668,64,566,1,1.0,0.8796844181459567,0,2,Medium Engagement
10789,1964,PhD,Married,45759.0,1,1,23-02-2013,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,68,7,9.714285714285714,50,676,1,3.5,0.8823529411764706,0,0,High Engagement
10779,1983,Graduation,Single,22148.0,0,0,13-04-2014,16,15,5,14,0,4,11,1,1,0,3,7,0,0,0,0,0,0,3,11,0,49,5,9.8,31,262,0,7.0,0.5918367346938775,0,0,High Engagement
5896,1987,Master,Married,73395.0,0,0,18-03-2014,94,272,7,80,20,7,11,1,4,4,6,2,0,0,0,0,0,0,3,11,0,397,15,26.466666666666665,27,288,0,0.5,0.8866498740554156,0,2,Medium Engagement
2337,1971,Graduation,Divorced,29819.0,1,0,24-10-2013,77,9,1,24,2,1,2,3,3,0,3,6,0,0,0,0,0,0,3,11,0,39,9,4.333333333333333,43,433,1,2.0,0.8461538461538461,0,0,High Engagement
10951,1968,Graduation,Married,45688.0,0,1,25-01-2014,20,279,0,18,0,0,9,2,3,1,8,4,0,1,0,0,0,0,3,11,0,306,14,21.857142857142858,46,340,1,1.3333333333333333,0.9705882352941176,1,2,Medium Engagement
544,1954,Graduation,Married,62820.0,0,0,11-05-2013,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,3,11,0,976,14,69.71428571428571,60,599,0,0.3333333333333333,0.6793032786885246,0,2,Medium Engagement
17,1971,PhD,Married,60491.0,0,1,06-09-2013,81,637,47,237,12,19,76,4,6,11,7,5,0,0,0,0,0,0,3,11,0,1028,28,36.714285714285715,43,481,1,0.8333333333333334,0.8501945525291829,0,2,Medium Engagement
10680,1986,Graduation,Together,33235.0,1,0,05-02-2014,71,45,0,16,2,1,6,1,3,0,3,7,0,0,0,0,0,0,3,11,0,70,7,10.0,28,329,1,2.3333333333333335,0.8714285714285714,0,0,High Engagement
3265,1959,Graduation,Married,35701.0,0,0,19-03-2013,36,21,1,9,7,3,5,1,1,0,3,6,0,0,0,0,0,0,3,11,0,46,5,9.2,55,652,0,6.0,0.6521739130434783,0,0,High Engagement
5623,1980,Master,Married,31535.0,1,0,26-09-2013,95,15,4,13,0,0,19,1,1,1,2,7,1,0,0,0,0,0,3,11,0,51,5,10.2,34,461,1,7.0,0.5490196078431373,1,0,High Engagement
5832,1960,2n Cycle,Together,92556.0,0,0,20-04-2014,32,493,183,352,184,23,28,0,3,5,13,0,0,0,0,0,0,0,3,11,0,1263,21,60.142857142857146,54,255,0,0.0,0.6690419635787807,0,2,Medium Engagement
5544,1970,Graduation,Single,67384.0,0,1,10-11-2012,32,957,40,175,158,53,107,2,7,8,5,5,0,1,0,0,0,0,3,11,0,1490,22,67.72727272727273,44,781,1,0.7142857142857143,0.7597315436241611,1,1,Low Engagement
6417,1971,Master,Together,80573.0,0,0,14-10-2012,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,3,11,0,1564,24,65.16666666666667,43,808,0,0.5,0.8049872122762148,0,2,Medium Engagement
5831,1967,Graduation,Married,77870.0,0,1,22-08-2012,93,1017,50,500,65,50,133,3,5,5,5,8,0,1,0,1,0,0,3,11,1,1815,18,100.83333333333333,47,861,1,1.6,0.8358126721763085,2,1,Low Engagement
7101,1963,PhD,Widow,52278.0,0,1,25-01-2013,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,3,11,0,1198,31,38.645161290322584,51,705,1,0.8,0.8547579298831386,0,2,Medium Engagement
10176,1968,Graduation,Single,57107.0,0,1,24-08-2012,44,159,0,120,0,0,137,7,4,4,8,8,0,1,0,0,1,0,3,11,1,416,23,18.08695652173913,46,859,1,2.0,0.6706730769230769,2,2,Medium Engagement
2326,1990,Graduation,Married,18929.0,0,0,16-02-2013,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,3,11,0,85,6,14.166666666666666,24,683,0,6.0,0.47058823529411764,0,0,High Engagement
4385,1981,PhD,Single,36038.0,1,0,31-05-2013,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,3,11,0,47,8,5.875,33,579,1,2.0,0.8085106382978723,0,0,High Engagement
2929,1976,Graduation,Single,20180.0,0,0,20-02-2013,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,3,11,0,137,8,17.125,38,679,0,3.5,0.30656934306569344,0,0,High Engagement
10686,1965,PhD,Together,34230.0,1,1,26-12-2012,72,15,0,4,0,0,2,1,1,0,2,7,0,0,0,0,0,0,3,11,0,21,4,5.25,49,735,1,7.0,0.9047619047619048,0,0,High Engagement
2546,1977,2n Cycle,Single,31878.0,0,1,22-06-2014,7,23,4,5,10,5,23,1,1,0,4,3,0,0,0,0,0,0,3,11,0,70,6,11.666666666666666,37,192,1,3.0,0.4,0,0,High Engagement
3283,1972,2n Cycle,Married,70932.0,0,1,19-01-2014,57,200,193,100,46,185,185,2,6,2,12,3,0,0,0,0,0,0,3,11,0,909,22,41.31818181818182,42,346,1,0.5,0.33003300330033003,0,2,Medium Engagement
3138,1956,Graduation,Single,91249.0,0,0,20-10-2012,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,1,1,1,0,3,11,1,1676,22,76.18181818181819,58,802,0,0.5714285714285714,0.8609785202863962,4,1,Low Engagement
4994,1943,Master,Single,77598.0,0,0,01-10-2013,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,1,0,0,0,3,11,0,1735,26,66.73076923076923,71,456,0,0.42857142857142855,0.8495677233429395,1,1,Low Engagement
7966,1959,Graduation,Single,80982.0,1,1,08-01-2013,48,505,137,401,104,22,22,3,11,5,11,5,0,0,0,0,0,1,3,11,0,1191,30,39.7,55,722,1,0.45454545454545453,0.760705289672544,0,2,Medium Engagement
3112,1977,Master,Married,22701.0,1,0,05-09-2013,2,2,4,9,0,4,5,1,1,0,3,5,0,0,0,0,0,0,3,11,0,24,5,4.8,37,482,1,5.0,0.4583333333333333,0,0,High Engagement
10872,1969,PhD,Married,55212.0,0,1,23-11-2012,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,3,11,0,1182,20,59.1,45,768,1,2.0,0.9712351945854484,2,1,Low Engagement
2181,1970,Graduation,Married,70617.0,0,0,23-06-2013,45,353,61,753,40,46,27,1,3,3,7,2,0,0,0,0,0,0,3,11,0,1280,14,91.42857142857143,44,556,0,0.6666666666666666,0.8640625,0,2,Medium Engagement
1867,1957,Graduation,Single,64849.0,0,0,13-11-2012,42,652,48,350,94,84,108,1,9,3,6,5,0,0,0,0,0,0,3,11,1,1336,19,70.3157894736842,57,778,0,0.5555555555555556,0.75,0,2,Medium Engagement
1518,1965,Master,Married,62694.0,1,1,17-06-2013,29,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,3,11,0,749,24,31.208333333333332,49,562,1,0.7777777777777778,0.7156208277703605,0,2,Medium Engagement
